event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309338,TRUE,1997-06-09 18-00-00,14.29477218,45.89703749,aa,"feeding in young plantation, observing fof 5 min",4,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,445291.4191,5082849.535,33N
260309339,TRUE,1997-06-11 13-30-00,14.31357085,45.91402286,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446765.9766,5084723.973,33N
260309340,TRUE,1997-06-12 13-30-00,14.30911949,45.88317848,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446391.0891,5081300,33N
260309341,TRUE,1997-06-13 13-45-00,14.3320845,45.90198553,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,448190.5491,5083374.378,33N
260309342,TRUE,1997-06-15 20-50-00,14.31324028,45.91469571,ii,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446740.9841,5084798.95,33N
260309343,TRUE,1997-06-17 11-45-00,14.29297062,45.88667884,aa,,4,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,445141.4642,5081699.88,33N
260309344,TRUE,1997-06-21 13-30-00,14.32970175,45.85900684,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,447965.6166,5078600.81,33N
260309345,TRUE,1997-06-24 10-25-00,14.3278813,45.8497733,aa,,2,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,447815.6616,5077576.118,33N
260309346,TRUE,1997-06-26 12-25-00,14.34398824,45.84874217,aa,,4,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,449065.2865,5077451.155,33N
260309347,TRUE,1997-06-28 11-05-00,14.34931748,45.88858822,nm,,1,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,449515.1515,5081874.828,33N
260309348,TRUE,1997-06-30 08-30-00,14.33092818,45.89095643,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,448090.5791,5082149.745,33N
260309349,TRUE,1997-07-01 11-20-00,14.34964817,45.86024684,aa,,4,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,449515.1515,5078725.773,33N
260309350,TRUE,1997-07-02 13-00-00,14.33947639,45.87638466,aa,,4,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,448740.384,5080525.233,33N
260309351,TRUE,1997-07-03 12-40-00,14.33449559,45.88895274,aa,,2,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,448365.4966,5081924.813,33N
260309352,TRUE,1997-07-04 11-50-00,14.32566083,45.92691669,ii,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,447715.6916,5086148.545,33N
260309353,TRUE,1997-07-05 12-30-00,14.3155209,45.91268488,aa,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446915.9316,5084574.018,33N
260309354,TRUE,1997-07-07 09-00-00,14.31141528,45.90591186,ii,,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446591.0291,5083824.243,33N
260309355,TRUE,1997-07-08 10-30-00,14.31109031,45.90613485,aa,fresh tracks of 2 bears in grass,3,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,446566.0366,5083849.235,33N
260309356,TRUE,1997-07-09 21-41-00,14.33057905,45.89320384,ii,,2,radio-transmitter,Ursus arctos,dusan,dusan,Brown bear Slovenia 1993-1999,448065.5866,5082399.67,33N
260309358,TRUE,1998-04-14 15-00-00,14.45589284,45.86035225,nm,"time: 0115, coordinates: 55750/80400 capture",3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,457762.6763,5078675.788,33N
260309359,TRUE,1998-04-15 12-40-00,14.4672038,45.85590661,nm,,3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,458637.4137,5078175.938,33N
260309360,TRUE,1998-04-17 15-30-00,14.46472805,45.87906454,nm,,3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,458462.4663,5080750.165,33N
260309361,TRUE,1998-04-21 18-45-00,14.4542947,45.89206206,ii,,2,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,457662.7063,5082199.73,33N
260309362,TRUE,1998-04-22 14-25-00,14.45629769,45.88487334,ii,,3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,457812.6613,5081399.97,33N
260309363,TRUE,1998-04-23 16-05-00,14.45565792,45.8844204,aa,,3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,457762.6763,5081349.985,33N
260309364,TRUE,1998-04-26 14-30-00,14.45761448,45.8819553,ii,bear seen at meat near clemen,3,radio-transmitter,Ursus arctos,ivan,ivan,Brown bear Slovenia 1993-1999,457912.6313,5081075.068,33N
260309366,TRUE,1993-05-04 21-00-00,14.32805088,45.88913997,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,447865.6466,5081949.805,33N
260309367,TRUE,1993-05-05 14-20-00,14.35131815,45.88275099,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,449665.1065,5081225.023,33N
260309368,TRUE,1993-05-06 13-30-00,14.38156748,45.88516817,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,452014.4014,5081474.948,33N
260309369,TRUE,1993-05-07 14-30-00,14.3784755,45.88515139,ia,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,451774.4734,5081474.948,33N
260309370,TRUE,1993-05-09 15-30-00,14.37642022,45.88460033,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,451614.5215,5081414.966,33N
260309371,TRUE,1993-05-10 16-20-00,14.37738797,45.88447064,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,451689.499,5081399.97,33N
260309372,TRUE,1993-05-11 17-15-00,14.37165246,45.88466419,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,451244.6325,5081424.963,33N
260309373,TRUE,1993-05-12 14-00-00,14.39848567,45.86951224,ia,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,453314.0114,5079725.473,33N
260309374,TRUE,1993-05-13 15-10-00,14.39057987,45.88575646,ia,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,452714.1914,5081534.93,33N
260309375,TRUE,1993-05-14 15-55-00,14.39464618,45.8672425,aa,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,453014.1014,5079475.548,33N
260309376,TRUE,1993-05-16 14-30-00,14.37222714,45.88511724,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,451289.619,5081474.948,33N
260309377,TRUE,1993-05-17 20-00-00,14.38285581,45.88517514,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,452114.3714,5081474.948,33N
260309378,TRUE,1993-05-22 14-00-00,14.27553482,45.93943172,ia,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443841.8542,5087573.117,33N
260309379,TRUE,1993-05-23 14-45-00,14.27523002,45.93808013,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443816.8617,5087423.162,33N
260309380,TRUE,1993-05-24 15-00-00,14.28265058,45.93767706,ai,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,444391.6892,5087373.177,33N
260309381,TRUE,1993-05-25 17-30-00,14.27469962,45.92930393,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443766.8767,5086448.455,33N
260309382,TRUE,1993-05-26 11-00-00,14.26802242,45.92228807,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443242.0342,5085673.687,33N
260309383,TRUE,1993-05-27 19-30-00,14.27062431,45.92050515,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443441.9742,5085473.747,33N
260309384,TRUE,1993-05-28 18-10-00,14.27062431,45.92050515,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443441.9742,5085473.747,33N
260309385,TRUE,1993-05-29 10-00-00,14.27159409,45.92028639,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N
260309386,TRUE,1993-05-30 10-30-00,14.27159409,45.92028639,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N
260309387,TRUE,1993-05-31 11-00-00,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N
260309388,TRUE,1993-06-01 07-30-00,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N
260309389,TRUE,1993-06-02 07-30-00,14.27159409,45.92028639,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443516.9517,5085448.755,33N
260309390,TRUE,1993-06-03 07-00-00,14.27201318,45.91781467,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443546.9427,5085173.838,33N
260309391,TRUE,1993-06-04 16-40-00,14.27880536,45.9358533,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,444091.7792,5087173.237,33N
260309392,TRUE,1993-06-06 17-30-00,14.26254353,45.92225285,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442817.1617,5085673.687,33N
260309393,TRUE,1993-06-07 10-00-00,14.26644359,45.91980356,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443117.0717,5085398.77,33N
260309394,TRUE,1993-06-09 19-30-00,14.27015456,45.93174938,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443416.9817,5086723.372,33N
260309395,TRUE,1993-06-22 19-30-00,14.26747216,45.93960527,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443217.0417,5087598.11,33N
260309396,TRUE,1993-06-23 15-00-00,14.27521829,45.93897983,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443816.8617,5087523.132,33N
260309397,TRUE,1993-06-24 18-00-00,14.26748993,45.93825572,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,443217.0417,5087448.155,33N
260309398,TRUE,1993-07-14 13-40-00,14.25980744,45.90986318,ai,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442592.2292,5084299.1,33N
260309399,TRUE,1993-07-15 07-05-00,14.25395331,45.91387413,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442142.3642,5084748.965,33N
260309400,TRUE,1993-07-17 06-20-00,14.26106048,45.91257064,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442692.1992,5084599.01,33N
260309401,TRUE,1993-07-19 08-20-00,14.23345369,45.88134626,nm,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,440517.8518,5081150.045,33N
260309402,TRUE,1993-07-22 08-20-00,14.24950364,45.86143254,ia,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441742.4843,5078925.713,33N
260309403,TRUE,1993-07-30 19-30-00,14.24635697,45.87985747,nm,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441517.5518,5080975.098,33N
260309404,TRUE,1993-08-07 11-30-00,14.23994682,45.87756555,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441017.7018,5080725.173,33N
260309405,TRUE,1993-08-14 15-00-00,14.24672461,45.8764857,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441542.5443,5080600.21,33N
260309406,TRUE,1993-08-15 06-38-00,14.25228949,45.86977385,ia,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441967.4167,5079850.435,33N
260309407,TRUE,1993-08-21 06-18-00,14.23994682,45.87756555,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441017.7018,5080725.173,33N
260309408,TRUE,1993-08-22 08-30-00,14.24078423,45.88701886,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441092.6793,5081774.858,33N
260309409,TRUE,1993-09-04 15-00-00,14.24863552,45.8780729,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441692.4993,5080775.158,33N
260309410,TRUE,1993-09-05 11-30-00,14.23585295,45.87078984,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,440692.7993,5079975.398,33N
260309411,TRUE,1993-09-06 11-30-00,14.26448039,45.87322717,ia,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442917.1317,5080225.323,33N
260309412,TRUE,1993-09-22 09-07-00,14.25875994,45.91592991,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,442517.2517,5084973.898,33N
260309413,TRUE,1994-03-30 14-00-00,14.22759759,45.88558081,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,440067.9868,5081624.903,33N
260309414,TRUE,1994-04-03 13-15-00,14.24509927,45.8775997,ai,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441417.5818,5080725.173,33N
260309415,TRUE,1994-04-24 15-45-00,14.12416107,45.88820898,ia,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432045.3945,5081999.79,33N
260309416,TRUE,1994-05-10 15-00-00,14.22726928,45.88602848,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,440042.9943,5081674.888,33N
260309417,TRUE,1994-05-13 11-50-00,14.24121656,45.87892366,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,441117.6718,5080875.128,33N
260309418,TRUE,1994-05-22 16-30-00,14.10617878,45.88469553,nm,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430645.8146,5081624.903,33N
260309419,TRUE,1994-05-27 15-15-00,14.10965674,45.88877172,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430920.7321,5082074.768,33N
260309420,TRUE,1994-05-29 10-00-00,14.06908978,45.88754864,nm,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,427771.6772,5081974.798,33N
260309421,TRUE,1994-05-30 12-30-00,14.12135101,45.88256375,ia,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,431820.462,5081374.978,33N
260309422,TRUE,1994-06-16 11-00-00,14.12483702,45.88618964,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432095.3795,5081774.858,33N
260309423,TRUE,1994-06-30 17-30-00,13.92094844,45.9690255,nm,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,416400.09,5091172.037,33N
260309424,TRUE,1994-07-01 11-30-00,13.91987592,45.97441401,nm,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,416325.1125,5091771.857,33N
260309425,TRUE,1994-07-02 18-00-00,13.9224215,45.97623759,nm,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,416525.0525,5091971.797,33N
260309426,TRUE,1994-07-04 20-00-00,13.93846413,45.98088661,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,417774.6775,5092471.647,33N
260309427,TRUE,1994-07-07 19-30-00,13.88461073,45.99544483,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,413625.9226,5094146.145,33N
260309428,TRUE,1994-07-11 15-45-00,14.01470316,45.95750045,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,423647.9148,5089797.45,33N
260309429,TRUE,1994-07-12 16-00-00,14.01917014,45.9602382,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,423997.8098,5090097.36,33N
260309430,TRUE,1994-07-14 17-00-00,14.04045829,45.960194,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,425647.3147,5090072.367,33N
260309431,TRUE,1994-07-15 11-25-00,14.10552454,45.90538545,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430620.8221,5083924.213,33N
260309432,TRUE,1994-07-25 11-30-00,14.03552729,45.96555113,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,425272.4272,5090672.187,33N
260309433,TRUE,1994-07-26 16-00-00,14.02428651,45.96275638,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,424397.6898,5090372.277,33N
260309434,TRUE,1994-07-28 17-30-00,14.10876432,45.90428604,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430870.7471,5083799.25,33N
260309435,TRUE,1994-07-29 15-20-00,14.15176423,45.89471572,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,434194.7495,5082699.58,33N
260309436,TRUE,1994-08-04 12-30-00,13.94948358,45.97828913,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,418624.4224,5092171.737,33N
260309437,TRUE,1994-08-13 11-45-00,14.21415301,45.87964053,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,439018.3018,5080975.098,33N
260309438,TRUE,1994-08-14 14-00-00,14.03167665,45.96439385,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,424972.5173,5090547.225,33N
260309439,TRUE,1994-08-15 13-15-00,14.03612552,45.9682555,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,425322.4122,5090972.097,33N
260309440,TRUE,1994-08-16 13-45-00,14.10660179,45.87840034,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430670.8071,5080925.113,33N
260309441,TRUE,1994-08-19 14-25-00,14.01691273,45.9602188,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,423822.8623,5090097.36,33N
260309442,TRUE,1994-08-20 13-10-00,14.0448224,45.96900335,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,425997.2097,5091047.075,33N
260309443,TRUE,1994-08-21 15-50-00,14.10505454,45.93462464,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430620.8221,5087173.237,33N
260309444,TRUE,1994-08-26 18-00-00,14.1754422,45.88386667,ii,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,436019.2019,5081474.948,33N
260309445,TRUE,1994-08-28 15-20-00,14.14033386,45.90475285,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433320.012,5083824.243,33N
260309446,TRUE,1994-08-29 09-15-00,14.1422011,45.90904085,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433469.967,5084299.1,33N
260309447,TRUE,1994-08-30 09-05-00,14.13189066,45.90896299,aa,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432670.207,5084299.1,33N
260309448,TRUE,1994-08-31 12-30-00,14.11009016,45.88180176,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430945.7246,5081300,33N
260309449,TRUE,1994-09-01 11-30-00,14.10872472,45.90676013,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430870.7471,5084074.168,33N
260309450,TRUE,1994-09-02 16-40-00,14.13015771,45.8961279,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432520.252,5082874.528,33N
260309451,TRUE,1994-09-04 11-15-00,14.12901044,45.92828635,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432470.267,5086448.455,33N
260309452,TRUE,1994-09-14 16-00-00,14.13177492,45.9163853,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432670.207,5085123.853,33N
260309453,TRUE,1994-09-18 16-00-00,14.13337897,45.89615238,ii,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,432770.177,5082874.528,33N
260309454,TRUE,1994-09-21 13-45-00,14.10964659,45.92971173,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430970.7171,5086623.402,33N
260309455,TRUE,1994-09-24 09-00-00,14.13791311,45.89461205,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433120.072,5082699.58,33N
260309456,TRUE,1994-09-25 11-30-00,14.11323891,45.90657031,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,431220.6421,5084049.175,33N
260309457,TRUE,1994-10-07 11-45-00,14.13645728,45.90539846,aa,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433020.102,5083899.22,33N
260309458,TRUE,1994-10-08 07-40-00,14.14243662,45.89374631,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433469.967,5082599.61,33N
260309459,TRUE,1994-10-09 07-50-00,14.14310506,45.8921767,aa,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433519.952,5082424.663,33N
260309460,TRUE,1994-10-10 08-15-00,14.14958149,45.88997562,aa,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,434019.802,5082174.738,33N
260309461,TRUE,1994-10-11 08-00-00,14.14509981,45.88814261,ai,,4,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,433669.907,5081974.798,33N
260309462,TRUE,1994-10-13 07-10-00,14.10595504,45.89864045,aa,,1,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,430645.8146,5083174.438,33N
260309463,TRUE,1994-10-19 10-00-00,13.87890246,45.99044023,ii,,2,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,413176.0576,5093596.31,33N
260309464,TRUE,1994-10-20 10-00-00,13.88755991,45.99322415,ii,,3,radio-transmitter,Ursus arctos,jana,jana,Brown bear Slovenia 1993-1999,413850.8551,5093896.22,33N
